"GEOID","NAME","poverty_rateE","poverty_rateM","unemployment_rateE","unemployment_rateM","no_health_insuranceE","no_health_insuranceM","education_less_than_hsE","education_less_than_hsM","median_ageE","median_ageM","black_populationE","black_populationM","white_populationE","white_populationM","american_indian_alaska_native_aloneE","american_indian_alaska_native_aloneM","asian_aloneE","asian_aloneM","native_hawaiian_other_pacific_islander_aloneE","native_hawaiian_other_pacific_islander_aloneM","male_65_69E","male_65_69M","male_70_74E","male_70_74M","male_75_79E","male_75_79M","male_80_84E","male_80_84M","male_85plusE","male_85plusM","female_65_69E","female_65_69M","female_70_74E","female_70_74M","female_75_79E","female_75_79M","female_80_84E","female_80_84M","female_85plusE","female_85plusM","summary_est","summary_moe","year","total_65plus","poverty_rate_pct","unemployment_rate_pct","no_health_insurance_pct","education_less_than_hs_pct","black_population_pct","white_population_pct","american_indian_pct","asian_pct","pacific_islander_pct","pct_65plus","black_65plus_pct","white_65plus_pct","asian_65plus_pct"
"11001004300","Census Tract 43, District of Columbia, District of Columbia",252,162,91,99,43,51,39,46,35.2,1.8,802,212,2787,321,23,36,151,79,0,12,37,41,78,53,18,28,28,43,102,110,115,78,52,52,19,30,29,51,26,40,4076,305,2018,504,6.18253189401374,2.23258096172718,1.0549558390579,0.956820412168793,19.6761530912659,68.3758586849853,0.564278704612365,3.70461236506379,0,12.3650637880275,159.126984126984,552.97619047619,29.9603174603175
"11001001902","Census Tract 19.02, District of Columbia, District of Columbia",247,202,136,89,64,85,16,20,42.2,4.2,1699,320,611,253,7,12,16,14,0,12,84,44,24,22,68,73,9,10,21,13,88,45,3,7,44,34,38,20,55,26,2605,246,2018,434,9.48176583493282,5.22072936660269,2.45681381957774,0.614203454894434,65.2207293666027,23.4548944337812,0.268714011516315,0.614203454894434,0,16.6602687140115,391.47465437788,140.783410138249,3.68663594470046
"11001002701","Census Tract 27.01, District of Columbia, District of Columbia",936,600,115,75,266,209,55,60,32.7,2,1222,570,3247,523,61,58,198,96,0,17,216,127,60,59,74,53,15,25,68,48,38,42,16,20,32,27,17,27,84,59,6183,686,2018,620,15.1382823871907,1.85993854116125,4.30211871259906,0.889535824033641,19.7638686721656,52.5149603752224,0.986576095746401,3.20232896652111,0,10.027494743652,197.096774193548,523.709677419355,31.9354838709677
"11001002801","Census Tract 28.01, District of Columbia, District of Columbia",943,304,174,86,167,95,26,26,29.5,2.7,1439,274,1535,421,0,12,127,81,0,12,88,41,0,12,55,39,6,9,28,27,56,62,61,46,27,29,14,14,0,12,4151,441,2018,335,22.7174174897615,4.19176102144062,4.02312695735967,0.626355095157793,34.6663454589256,36.9790411948928,0,3.05950373403999,0,8.07034449530234,429.55223880597,458.208955223881,37.910447761194
"11001005500","Census Tract 55, District of Columbia, District of Columbia",1123,324,82,75,19,31,4,11,35.1,2.3,476,232,5560,599,0,17,634,245,0,17,240,181,56,59,68,65,45,47,168,109,96,74,77,82,60,71,68,59,37,55,6901,608,2018,915,16.2730039124765,1.18823358933488,0.275322417041009,0.0579626141138965,6.89755107955369,80.5680336183162,0,9.1870743370526,0,13.2589479785538,52.0218579234973,607.650273224044,69.2896174863388
"11001006202","Census Tract 62.02, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,NA,NA,0,12,60,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,89,2018,0,0,0,0,0,0,100,0,0,0,0,NA,NA,NA
"11001007804","Census Tract 78.04, District of Columbia, District of Columbia",769,315,138,92,0,12,13,15,34,7.8,3667,600,40,52,0,12,15,21,0,12,163,73,42,34,58,43,85,78,64,50,86,63,85,52,36,37,20,20,82,58,3833,649,2018,721,20.06261414036,3.6003130707018,0,0.33915992695017,95.6691886250978,1.04356900600052,0,0.391338377250196,0,18.8103313331594,508.599167822469,5.54785020804438,2.08044382801664
"11001008001","Census Tract 80.01, District of Columbia, District of Columbia",121,61,72,50,0,12,0,12,34.9,2,813,272,2192,281,0,12,108,74,0,12,83,46,0,12,8,10,0,12,25,22,86,55,23,21,40,28,38,43,27,24,3308,308,2018,330,3.65779927448609,2.17654171704958,0,0,24.5767835550181,66.2636033857316,0,3.26481257557437,0,9.97581620314389,246.363636363636,664.242424242424,32.7272727272727
"11001008301","Census Tract 83.01, District of Columbia, District of Columbia",111,59,50,50,7,16,0,12,31.8,1,233,108,2013,300,0,12,56,42,0,12,23,25,23,26,34,28,32,35,0,12,35,29,24,25,26,25,7,12,60,28,2366,295,2018,264,4.69146238377008,2.11327134404057,0.29585798816568,0,9.84784446322908,85.0803043110735,0,2.36686390532544,0,11.1580726965342,88.2575757575758,762.5,21.2121212121212
"11001007404","Census Tract 74.04, District of Columbia, District of Columbia",568,274,172,102,126,91,28,29,27.8,4.4,3669,621,85,70,0,12,8,12,0,12,47,47,29,38,19,23,45,69,43,40,129,82,16,18,74,49,33,31,40,30,4061,569,2019,475,13.9867027825659,4.23540999753755,3.10268406796356,0.689485348436346,90.3472051218912,2.09308052203891,0,0.196995813838956,0,11.696626446688,772.421052631579,17.8947368421053,1.68421052631579
"11001007504","Census Tract 75.04, District of Columbia, District of Columbia",1617,416,188,110,44,49,3,6,31.8,9.4,2951,521,13,14,19,30,0,12,0,12,87,64,21,27,90,83,8,13,34,33,72,46,62,51,74,54,46,50,12,19,2999,522,2019,506,53.9179726575525,6.26875625208403,1.46715571857286,0.100033344448149,98.3994664888296,0.433477825941981,0.63354451483828,0,0,16.8722907635879,583.201581027668,2.56916996047431,0
"11001007605","Census Tract 76.05, District of Columbia, District of Columbia",1070,304,343,131,101,85,25,29,36.9,7,3629,441,204,102,0,12,44,42,0,12,61,53,63,54,48,41,13,21,37,40,252,88,40,44,108,64,47,35,111,64,4256,540,2019,780,25.140977443609,8.05921052631579,2.37312030075188,0.587406015037594,85.2678571428571,4.79323308270677,0,1.03383458646617,0,18.3270676691729,465.25641025641,26.1538461538462,5.64102564102564
"11001004001","Census Tract 40.01, District of Columbia, District of Columbia",143,75,118,72,0,12,13,20,34,2.8,294,200,3692,664,0,12,138,83,32,51,87,74,0,12,108,70,44,43,44,45,140,82,35,41,110,64,49,47,12,19,4628,617,2019,629,3.08988764044944,2.54969749351772,0,0.280898876404494,6.35263612791703,79.7752808988764,0,2.98184961106309,0.691443388072602,13.5911840968021,46.7408585055644,586.963434022258,21.939586645469
"11001001600","Census Tract 16, District of Columbia, District of Columbia",211,142,97,63,1,6,49,69,44.7,3.9,3010,325,1471,181,0,12,116,71,0,12,206,88,84,81,71,41,88,62,68,34,178,72,95,39,78,47,64,41,70,40,4959,308,2019,1002,4.25489009881024,1.9560395240976,0.020165355918532,0.988102440008066,60.6977213147812,29.6632385561605,0,2.33918128654971,0,20.205686630369,300.399201596806,146.806387225549,11.5768463073852
"11001001901","Census Tract 19.01, District of Columbia, District of Columbia",486,280,145,85,69,68,10,16,37.9,2.4,2520,332,1211,348,0,12,127,158,0,12,107,67,20,21,26,18,40,34,19,22,107,50,14,19,118,67,33,31,78,44,4183,404,2019,562,11.618455653837,3.46641166626823,1.64953382739661,0.23906287353574,60.2438441310065,28.9505139851781,0,3.0360984939039,0,13.4353334927086,448.398576512456,215.480427046263,22.5978647686833
"11001002600","Census Tract 26, District of Columbia, District of Columbia",171,87,94,65,38,28,1,2,39.7,5.4,798,202,1270,135,9,14,172,90,13,21,121,53,34,25,85,39,32,17,25,17,75,34,23,17,30,20,73,35,30,18,2652,393,2019,528,6.44796380090498,3.54449472096531,1.43288084464555,0.0377073906485671,30.0904977375566,47.8883861236802,0.339366515837104,6.48567119155355,0.490196078431373,19.9095022624434,151.136363636364,240.530303030303,32.5757575757576
"11001004002","Census Tract 40.02, District of Columbia, District of Columbia",158,58,93,46,0,12,0,12,34.5,2.2,148,88,2829,316,0,12,281,155,0,12,75,39,18,15,49,35,18,28,57,42,97,50,0,12,24,21,17,18,46,35,3302,307,2019,401,4.78497880072683,2.81647486371896,0,0,4.48213204118716,85.6753482737735,0,8.50999394306481,0,12.1441550575409,36.9077306733167,705.486284289277,70.074812967581
"11001005600","Census Tract 56, District of Columbia, District of Columbia",1414,329,197,122,150,90,0,17,27.4,1.9,356,181,4955,544,15,27,997,302,0,17,133,108,99,63,20,31,69,65,100,70,96,64,49,51,59,51,50,49,98,68,6773,826,2019,773,20.8770116639598,2.9086077070722,2.21467591909051,0,5.25616418130813,73.158127860623,0.221467591909051,14.7202126088882,0,11.4129632363797,46.0543337645537,641.009055627426,128.978007761966
"11001004600","Census Tract 46, District of Columbia, District of Columbia",312,159,122,89,34,54,27,31,36.4,2.4,1225,248,1476,336,0,12,182,90,0,12,72,59,32,36,43,71,21,26,38,60,111,59,18,25,116,96,15,19,89,81,3075,298,2019,555,10.1463414634146,3.96747967479675,1.10569105691057,0.878048780487805,39.8373983739837,48,0,5.91869918699187,0,18.0487804878049,220.720720720721,265.945945945946,32.7927927927928
"11001005201","Census Tract 52.01, District of Columbia, District of Columbia",291,135,77,83,44,55,0,17,33.9,1.3,743,299,4146,572,102,85,341,152,0,17,167,105,40,41,72,84,0,17,0,17,139,142,83,84,0,17,31,51,0,17,5855,559,2019,532,4.97011101622545,1.31511528608027,0.751494449188728,0,12.6900085397096,70.8112724167378,1.74210076857387,5.82408198121264,0,9.08625106746371,139.661654135338,779.323308270677,64.0977443609023
"11001005900","Census Tract 59, District of Columbia, District of Columbia",615,157,127,81,96,61,11,26,27.6,1.7,563,122,1453,213,0,12,325,159,0,12,99,55,16,25,94,67,13,14,18,27,8,12,6,14,15,18,9,11,35,37,2511,264,2019,313,24.4922341696535,5.05774591796097,3.8231780167264,0.438072481083234,22.4213460772601,57.8653922739944,0,12.9430505774592,0,12.4651533253684,179.872204472843,464.217252396166,103.833865814696
"11001007703","Census Tract 77.03, District of Columbia, District of Columbia",2222,911,506,245,82,102,62,67,27.6,5.9,6615,983,0,17,28,48,44,75,0,17,149,90,126,97,24,41,0,17,114,121,174,92,132,112,154,105,71,72,44,72,7050,1038,2019,988,31.5177304964539,7.17730496453901,1.16312056737589,0.879432624113475,93.8297872340426,0,0.397163120567376,0.624113475177305,0,14.0141843971631,669.534412955466,0,4.45344129554656
"11001007707","Census Tract 77.07, District of Columbia, District of Columbia",1382,591,246,123,55,57,9,14,32.1,3.2,4626,586,52,59,0,12,0,12,0,12,156,88,16,18,36,27,75,82,47,56,140,78,89,59,111,62,40,46,24,18,4748,570,2019,734,29.1069924178602,5.18112889637742,1.15838247683235,0.18955349620893,97.4304970513901,1.09519797809604,0,0,0,15.4591406908172,630.245231607629,7.08446866485014,0
"11001008100","Census Tract 81, District of Columbia, District of Columbia",35,48,27,27,10,17,0,12,34.7,1.6,310,149,2751,222,5,8,126,83,0,12,55,36,23,26,44,45,0,12,49,30,48,51,29,24,7,10,0,12,16,18,3374,186,2019,271,1.03734439834025,0.800237107291049,0.2963841138115,0,9.18790752815649,81.5352697095436,0.14819205690575,3.7344398340249,0,8.03200948429164,114.391143911439,1015.12915129151,46.4944649446494
"11001008200","Census Tract 82, District of Columbia, District of Columbia",134,144,109,75,13,17,1,4,32.7,1.8,272,131,2557,372,13,22,107,71,0,12,32,24,21,17,46,32,47,30,10,17,60,52,86,74,65,38,14,23,18,18,3172,355,2019,399,4.22446406052963,3.43631778058008,0.40983606557377,0.0315258511979823,8.5750315258512,80.6116015132409,0.40983606557377,3.37326607818411,0,12.578814627995,68.1704260651629,640.852130325815,26.8170426065163
"11001008410","Census Tract 84.10, District of Columbia, District of Columbia",104,60,45,31,12,12,5,8,34.3,1.4,528,156,928,152,4,8,77,37,0,12,16,14,18,15,17,15,18,19,29,31,26,22,8,13,0,12,0,12,35,27,1632,222,2019,167,6.37254901960784,2.75735294117647,0.735294117647059,0.306372549019608,32.3529411764706,56.8627450980392,0.245098039215686,4.71813725490196,0,10.2328431372549,316.167664670659,555.688622754491,46.1077844311377
"11001008804","Census Tract 88.04, District of Columbia, District of Columbia",493,205,99,66,176,94,50,57,34.9,2.2,1944,336,499,213,43,48,33,36,0,12,98,63,40,40,0,12,4,9,13,12,49,30,9,14,45,41,44,55,10,15,2648,333,2019,312,18.6178247734139,3.73867069486405,6.64652567975831,1.88821752265861,73.4138972809668,18.8444108761329,1.6238670694864,1.24622356495468,0,11.7824773413897,623.076923076923,159.935897435897,10.5769230769231
"11001009201","Census Tract 92.01, District of Columbia, District of Columbia",676,202,71,49,70,60,14,18,29.6,2.1,1078,242,1740,286,4,6,127,55,0,12,96,54,30,23,37,27,13,13,20,46,78,45,46,43,25,19,14,14,21,19,3213,351,2019,380,21.0395269218799,2.20977279800809,2.17864923747277,0.435729847494553,33.5511982570806,54.1549953314659,0.124494242141301,3.95269218798631,0,11.8269530034236,283.684210526316,457.894736842105,33.4210526315789
"11001009302","Census Tract 93.02, District of Columbia, District of Columbia",269,129,72,41,5,6,1,3,39.5,4,865,156,635,238,0,12,6,8,11,18,55,45,7,10,10,11,1,2,9,11,40,26,20,29,19,17,8,11,78,82,1565,216,2019,247,17.1884984025559,4.60063897763578,0.319488817891374,0.0638977635782748,55.2715654952077,40.5750798722045,0,0.383386581469649,0.702875399361022,15.7827476038339,350.202429149798,257.085020242915,2.42914979757085
"11001009507","Census Tract 95.07, District of Columbia, District of Columbia",246,169,134,95,137,93,0,12,34.7,1,1465,196,277,228,0,12,3,6,0,12,54,30,1,4,16,16,16,26,0,12,52,35,44,30,72,35,5,8,26,17,1991,279,2019,286,12.3556002009041,6.73028628829734,6.88096433952788,0,73.5811150175791,13.9126067302863,0,0.150678051230537,0,14.3646408839779,512.237762237762,96.8531468531469,1.04895104895105
"11001009901","Census Tract 99.01, District of Columbia, District of Columbia",334,168,73,87,47,47,27,34,43.4,4.7,2205,461,240,104,0,12,241,191,0,12,81,57,14,22,30,38,31,25,38,31,53,34,76,47,38,40,23,26,71,42,2777,319,2019,455,12.0273676629456,2.62873604609291,1.69247389268995,0.972272236226143,79.402232625135,8.64241987756572,0,8.67842996038891,0,16.3845876845517,484.615384615385,52.7472527472528,52.967032967033
"11001009903","Census Tract 99.03, District of Columbia, District of Columbia",326,169,193,81,9,13,53,44,37.1,7.5,2099,331,87,72,0,12,0,12,0,12,22,31,38,36,43,31,6,8,0,12,60,35,61,43,8,12,67,40,6,11,2244,331,2019,311,14.5276292335116,8.60071301247772,0.401069518716578,2.36185383244207,93.5383244206774,3.87700534759358,0,0,0,13.8591800356506,674.91961414791,27.9742765273312,0
"11001009905","Census Tract 99.05, District of Columbia, District of Columbia",875,327,222,99,23,28,13,20,32.3,8.9,2652,499,31,27,0,12,0,12,0,12,176,85,4,10,37,35,11,19,38,34,95,57,77,55,66,61,32,29,25,25,2793,501,2019,561,31.328320802005,7.9484425349087,0.823487289652703,0.465449337629789,94.9516648764769,1.10991765127103,0,0,0,20.0859291084855,472.727272727273,5.52584670231729,0
"11001000202","Census Tract 2.02, District of Columbia, District of Columbia",701,301,108,78,37,43,0,12,27,5.5,301,269,3872,432,0,12,262,125,16,27,127,73,52,42,96,89,58,44,51,37,142,73,90,63,54,43,113,80,58,52,4709,553,2019,841,14.8863877681036,2.29348056912296,0.785729454236568,0,6.39201528987046,82.2255255892971,0,5.56381397324273,0.339774899129327,17.8594181354852,35.7907253269917,460.404280618312,31.15338882283
"11001000400","Census Tract 4, District of Columbia, District of Columbia",146,57,2,4,9,13,9,14,43.1,9.1,31,20,1225,161,0,12,101,67,0,12,38,22,5,8,16,15,20,17,5,8,42,21,8,12,37,36,21,19,32,22,1413,179,2019,224,10.3326256192498,0.141542816702052,0.636942675159236,0.636942675159236,2.19391365888181,86.6949752300071,0,7.14791224345364,0,15.8527954706299,13.8392857142857,546.875,45.0892857142857
"11001000901","Census Tract 9.01, District of Columbia, District of Columbia",115,63,256,111,42,51,0,17,20.4,0.5,558,204,5857,337,20,33,505,224,0,17,138,48,41,28,78,45,39,29,70,38,125,65,63,38,105,48,80,66,107,47,7270,402,2019,846,1.5818431911967,3.52132049518569,0.577716643741403,0,7.67537826685007,80.5639614855571,0.275103163686382,6.94635488308116,0,11.636863823934,65.9574468085106,692.316784869976,59.6926713947991
"11001000902","Census Tract 9.02, District of Columbia, District of Columbia",57,26,43,22,3,6,7,10,45,1.8,113,79,2093,178,0,12,60,41,0,12,34,23,29,26,37,20,35,20,28,19,122,55,14,10,56,34,17,15,67,32,2416,156,2019,439,2.35927152317881,1.77980132450331,0.124172185430464,0.289735099337748,4.6771523178808,86.6307947019868,0,2.48344370860927,0,18.1705298013245,25.7403189066059,476.765375854214,13.6674259681093
"11001001002","Census Tract 10.02, District of Columbia, District of Columbia",544,226,155,179,36,40,0,12,30.2,2,203,119,2630,442,0,12,296,117,0,12,46,40,30,34,0,12,17,27,0,12,31,35,19,31,32,37,0,12,33,37,3428,468,2019,208,15.8693115519253,4.52158693115519,1.05017502917153,0,5.9218203033839,76.7211201866978,0,8.63477246207701,0,6.06767794632439,97.5961538461538,1264.42307692308,142.307692307692
"11001001200","Census Tract 12, District of Columbia, District of Columbia",263,136,102,106,37,45,5,10,38.9,2.5,432,224,4055,415,0,17,555,357,0,17,160,83,47,42,108,83,35,52,90,66,211,145,98,63,31,36,46,46,32,31,5362,431,2019,858,4.90488623647893,1.90227527042148,0.690041029466617,0.093248787765759,8.05669526296158,75.6247668780306,0,10.3506154419993,0,16.0014919806042,50.3496503496504,472.610722610723,64.6853146853147
"11001002001","Census Tract 20.01, District of Columbia, District of Columbia",460,177,92,52,67,75,132,104,35.3,4.5,1446,227,677,197,0,12,106,95,0,12,141,65,52,34,50,45,19,18,36,21,167,66,64,40,91,67,12,15,55,27,3490,379,2019,687,13.1805157593123,2.63610315186246,1.91977077363897,3.78223495702006,41.432664756447,19.3982808022923,0,3.03724928366762,0,19.6848137535817,210.480349344978,98.5443959243086,15.429403202329
"11001002201","Census Tract 22.01, District of Columbia, District of Columbia",168,132,284,141,21,25,122,91,40.3,4.2,1606,358,1099,367,20,24,99,93,0,12,214,110,39,27,42,30,20,26,40,33,139,70,17,21,109,63,11,16,38,34,3264,336,2019,669,5.14705882352941,8.70098039215686,0.643382352941176,3.73774509803922,49.203431372549,33.6703431372549,0.612745098039216,3.03308823529412,0,20.4963235294118,240.059790732436,164.275037369208,14.7982062780269
"11001002502","Census Tract 25.02, District of Columbia, District of Columbia",853,290,183,97,240,155,279,302,34.6,1.1,2261,437,2113,549,0,17,274,128,0,17,168,120,82,71,134,92,25,28,50,46,240,140,75,88,155,103,32,44,200,150,6734,606,2019,1161,12.6670626670627,2.71755271755272,3.56400356400356,4.14315414315414,33.5758835758836,31.3780813780814,0,4.06890406890407,0,17.2408672408672,194.745908699397,181.998277347115,23.6003445305771
"11001002900","Census Tract 29, District of Columbia, District of Columbia",361,144,27,28,103,126,120,96,31,0.9,901,232,2310,341,11,17,196,96,0,12,88,64,18,21,24,24,9,13,42,43,95,76,30,34,31,21,9,15,21,19,4416,424,2019,367,8.17481884057971,0.611413043478261,2.33242753623188,2.71739130434783,20.4030797101449,52.3097826086957,0.249094202898551,4.43840579710145,0,8.3106884057971,245.50408719346,629.427792915531,53.4059945504087
"11001003100","Census Tract 31, District of Columbia, District of Columbia",269,142,155,75,19,21,45,37,33.3,1.3,1090,193,1374,276,35,44,256,192,0,12,82,57,0,12,35,38,14,16,82,60,128,62,53,40,12,20,15,19,33,30,3605,356,2019,454,7.4618585298197,4.2995839112344,0.527045769764216,1.24826629680999,30.2357836338419,38.1137309292649,0.970873786407767,7.10124826629681,0,12.5936199722608,240.088105726872,302.643171806167,56.3876651982379
"11001003200","Census Tract 32, District of Columbia, District of Columbia",910,471,350,143,164,155,120,94,33.5,3,2473,445,1611,334,0,17,187,88,0,17,133,56,34,42,46,37,11,17,75,88,171,81,18,19,34,34,21,27,60,58,5301,600,2019,603,17.1665723448406,6.60252782493869,3.09375589511413,2.26372382569327,46.6515751744954,30.3904923599321,0,3.52763629503867,0,11.3752122241087,410.116086235489,267.164179104478,31.0116086235489
"11001003302","Census Tract 33.02, District of Columbia, District of Columbia",213,112,62,29,16,22,13,16,33.7,2.6,896,205,1211,137,3,5,103,37,0,12,40,50,12,19,27,22,14,15,10,14,46,23,22,20,9,10,16,15,9,12,2306,232,2019,205,9.23677363399827,2.68863833477884,0.693842150910668,0.563746747614918,38.8551604509974,52.5151777970512,0.13009540329575,4.46660884648742,0,8.88985255854293,437.073170731707,590.731707317073,50.2439024390244
"11001004300","Census Tract 43, District of Columbia, District of Columbia",197,140,73,80,45,54,41,47,34.8,2.4,686,221,2929,369,25,38,164,100,10,15,36,39,77,56,17,28,25,36,87,89,90,66,57,64,19,32,32,52,26,41,4088,327,2019,466,4.81898238747554,1.78571428571429,1.10078277886497,1.00293542074364,16.7808219178082,71.6487279843444,0.611545988258317,4.01174168297456,0.244618395303327,11.399217221135,147.210300429185,628.540772532189,35.1931330472103
